Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-03-29,31.898750000000003,53.16395833333333,8.446041666666668,16.3025,25.574791666666666,11.6625,5.608125,0.7420833333333333,27.266041666666666,0.41083333333333333,1.4451388888888888,,,1.6775694444444447,0.8834722222222222,,70.03489583333334,0.7390625000000001,195.836875,,,59.49802083333333,784.9,-0.1528125
2023-03-30,25.741145833333334,42.89958333333333,8.632083333333332,19.6684375,29.6171875,12.532291666666666,4.930486111111111,0.740625,22.126458333333332,0.4140625,1.4536458333333335,,,1.6665625000000002,0.8728819444444444,,61.84270833333333,0.8358333333333333,237.82791666666665,,,73.318125,809.259375,-0.15427083333333333
2023-03-31,22.832604166666666,38.0540625,7.305833333333333,17.077604166666667,27.011458333333334,11.235208333333333,4.358854166666666,0.7354166666666666,20.682083333333335,0.4140625,1.4419444444444445,,,1.670138888888889,0.8792013888888889,,64.85791666666667,1.0492708333333334,273.6415625,,,63.44927083333334,788.0520833333334,-0.1221875
2023-04-01,30.643229166666668,51.07177083333334,8.446458333333334,20.462708333333335,31.3925,14.603854166666666,7.041979166666667,0.7407291666666667,20.832083333333333,0.4127083333333333,1.4463194444444445,,,1.6654166666666665,0.8764236111111111,,60.795208333333335,0.8144791666666666,241.31291666666667,,,61.788333333333334,787.8177083333334,-0.11708333333333333
2023-04-02,25.734375,42.890416666666674,10.720104166666667,25.910833333333333,37.63510416666667,18.7234375,6.078645833333333,0.7390625000000001,20.898854166666666,0.4123958333333333,1.4458680555555556,,,1.6744097222222223,0.8779513888888889,,62.736979166666664,0.7715624999999999,204.53791666666666,,,65.93302083333333,788.0166666666668,-0.1290625
2023-04-03,28.131770833333334,46.88635416666667,10.725208333333333,25.865729166666668,37.67760416666667,18.755,5.873541666666667,0.7370833333333334,22.135625,0.41041666666666665,1.4485069444444445,,,1.666875,0.8725347222222223,,67.30395833333334,0.7720833333333333,221.01854166666666,,,45.24881944444444,787.0968750000001,-0.135625
2023-04-04,18.96739583333333,34.32364583333334,9.697881944444445,23.594270833333336,33.656076388888884,17.67128472222222,4.686014492753623,0.7378819444444445,20.63701388888889,0.41368055555555555,1.4530208333333334,,,1.6677083333333333,0.8782291666666667,,82.55628472222223,1.2243402777777777,241.9892013888889,,,92.38052083333334,805.1256944444444,-0.09079861111111111
2023-04-05,21.181631944444444,45.698437500000004,8.960381944444444,22.047916666666666,30.910694444444445,16.996180555555554,6.268452380952381,0.7379166666666667,21.727118055555554,0.41215277777777776,1.4451736111111109,,,1.6722916666666665,0.8771527777777778,,64.69659722222222,0.9433333333333334,230.59989583333333,,,63.84711805555556,796.3274305555556,-0.1507638888888889
2023-04-06,20.2509375,44.653333333333336,9.898125,23.888958333333335,33.938229166666666,18.932708333333334,4.872608695652175,0.7408333333333333,21.513125000000002,0.4096527777777778,1.4510069444444442,,,1.6758680555555554,0.8825347222222222,,64.42489583333334,0.5935416666666667,199.408125,,,61.17760416666667,786.8104166666667,-0.14802083333333332
2023-04-07,22.957916666666666,46.8490625,9.797083333333333,24.429270833333334,34.01916666666667,17.54125,8.591145833333334,0.7384375,25.025729166666665,0.41149305555555554,1.450798611111111,,,1.6733333333333331,0.8831597222222222,,64.3628125,0.493125,135.49510416666666,,,63.9375,787.3312500000001,-0.1653125
2023-04-08,19.906325757575758,42.352310606060605,10.654242424242424,26.428939393939398,35.51242424242424,15.645113636363636,8.35215909090909,0.7426515151515152,20.369242424242426,0.40920454545454543,1.4390530303030304,,,1.6662121212121213,0.8790530303030303,,59.57352272727273,0.40772727272727266,191.11371212121213,,,69.17666666666666,817.8136363636364,-0.16382575757575757
2023-04-09,18.166493055555556,38.65128472222222,10.680763888888889,26.418645833333333,35.294583333333335,15.695069444444444,6.377569444444444,0.7419444444444444,23.4246875,0.4096527777777778,1.4506249999999998,,,1.6753125000000002,0.8725694444444444,,62.1821875,0.40625,204.08135416666667,,,72.78236111111111,785.0027777777777,-0.16604166666666667
2023-04-10,14.0721875,29.9396875,8.651562499999999,23.295,31.473020833333333,13.664166666666667,7.77075,0.7420833333333333,21.9321875,0.41263888888888883,1.447986111111111,,,1.672673611111111,0.8828125,,63.75385416666666,0.4035416666666667,182.73489583333333,,,80.16760416666666,784.7510416666668,-0.16822916666666665
2023-04-11,15.264270833333335,32.47739583333333,5.634583333333333,18.46125,25.4109375,10.67,18.18486111111111,0.7392708333333333,25.317083333333333,0.4127083333333333,1.4442708333333334,,,1.6837152777777777,0.8859027777777778,,52.22770833333333,0.5195833333333334,199.14114583333333,,,86.88010416666667,782.1135416666666,-0.34760416666666666
2023-04-12,21.8234375,46.431354166666665,5.640625,18.472083333333334,25.438645833333336,10.637500000000001,12.914444444444444,0.7394791666666666,22.721249999999998,0.4127083333333333,1.4525,,,1.6622569444444444,0.8811458333333334,,39.30052083333333,0.6749999999999999,226.67427083333334,,,85.53395833333333,781.0645833333333,-0.45708333333333334
2023-04-13,26.108368055555555,55.549791666666664,5.6459375,18.430729166666666,25.390833333333333,10.671284722222223,6.464548611111112,0.7391666666666666,27.726076388888888,0.41128472222222223,1.4502430555555554,,,1.668611111111111,0.8771527777777778,,34.94767361111111,0.9308680555555555,198.70743055555556,,,83.3,780.4479166666666,-0.46947916666666667
2023-04-14,32.334895833333334,68.78979166666666,5.667604166666667,18.397708333333334,25.39270833333333,10.657118055555555,9.464746376811593,0.7423958333333333,22.687916666666666,0.41454861111111113,1.4492013888888888,,,1.6686805555555555,0.8843055555555556,,33.411458333333336,0.9416666666666668,211.35197916666667,,,82.32270833333334,780.334375,-0.5390625
2023-04-15,27.268541666666668,58.00010416666667,6.780208333333333,19.909270833333334,27.66989583333333,11.494166666666667,8.862644927536232,0.739375,21.609583333333333,0.4125694444444444,1.4489930555555555,,,1.6721180555555557,0.8845833333333334,,35.8375,0.9058333333333333,247.435625,,,76.16447916666667,780.9541666666668,-0.5340625
2023-04-16,29.757604166666667,63.313472222222224,9.64795138888889,23.421944444444446,33.42128472222222,13.649479166666666,7.777391304347826,0.7430208333333334,22.016180555555554,0.409375,1.4524305555555557,,,1.6644097222222223,0.8843402777777777,,32.13357638888889,0.8780208333333333,228.19854166666667,,,83.2278125,780.7131944444445,-0.5519444444444445
2023-04-17,25.735833333333332,54.758020833333326,8.59875,20.31833333333333,27.91989583333333,12.2834375,4.3689285714285715,0.7430208333333334,26.036354166666666,0.41274305555555557,1.4465972222222223,,,1.6683680555555556,0.8804861111111112,,38.76833333333334,0.953125,193.05999999999997,,,76.29322916666668,780.5895833333334,-0.3539583333333333
2023-04-18,27.082708333333333,57.6240625,6.636770833333333,14.4346875,17.4184375,9.660937500000001,5.76125,0.7372916666666667,25.440625,0.40975694444444444,1.4470138888888888,,,1.6770833333333333,0.8781944444444445,,35.97375,0.9989583333333334,192.03322916666664,,,82.31020833333334,780.1197916666666,-0.05333333333333332
2023-04-19,26.50034722222222,56.38364583333333,6.663333333333333,14.431354166666667,17.423229166666665,9.646875,6.710208333333334,0.7355902777777777,26.96090277777778,0.41250000000000003,1.4526388888888888,,,1.6605208333333332,0.8847916666666666,,42.93579861111112,1.0543055555555556,244.57500000000002,,,80.7603125,779.9295138888889,-0.056909722222222216
2023-04-20,26.50809027777778,56.40152777777778,6.650034722222222,14.42125,17.430381944444445,9.64517361111111,6.2328125000000005,0.7397569444444444,23.579652777777778,0.4110416666666667,1.4455208333333331,,,1.6718055555555555,0.8805208333333333,,58.45597222222222,0.9564583333333334,225.74409722222222,,,78.66256944444444,779.8979166666667,-0.01472222222222222
2023-04-21,25.310555555555556,53.850833333333334,8.373958333333333,21.288923611111112,28.867881944444445,12.536666666666667,6.503958333333333,0.7397222222222223,28.87194444444444,0.41260416666666666,1.451388888888889,,,1.6687152777777776,0.8809027777777777,,67.14868055555556,0.9624305555555556,234.45243055555557,,,91.89121527777779,829.0003472222223,-0.06635416666666667
2023-04-22,23.91881944444444,50.89114583333333,9.639548611111111,26.42503472222222,37.44142361111111,14.656376811594203,6.981702898550724,0.7387847222222222,21.69763888888889,0.40996527777777775,1.4508333333333334,,,1.6784375,0.8825347222222222,,60.648715277777775,1.1770833333333333,196.8686111111111,,,93.04652777777778,813.1871527777777,-0.13909722222222223
2023-04-23,19.441215277777776,41.36625,9.630868055555554,26.42284722222222,37.42423611111111,14.657534722222223,6.4006944444444445,0.7379861111111111,21.33836805555556,0.4104861111111111,1.4510069444444442,,,1.6695833333333334,0.8832291666666667,,58.72493055555555,1.1158333333333335,208.93072916666665,,,78.1257638888889,804.5253472222222,-0.15670138888888888
2023-04-24,14.946597222222222,31.84295138888889,9.663506944444444,26.42895833333333,37.4471875,14.662013888888888,6.007708333333333,0.7370833333333334,22.6190625,0.41229166666666667,1.4527083333333335,,,1.6827777777777777,0.8776388888888889,,70.39736111111111,1.364409722222222,175.01777777777775,,,93.33774305555555,801.0402777777778,-0.15496527777777777
2023-04-25,11.987291666666666,25.504166666666666,9.635208333333333,26.425729166666667,37.445729166666666,14.65875,5.880520833333333,0.7420833333333333,21.90125,0.4115972222222222,1.4508333333333334,,,1.6756597222222223,0.8795138888888889,,70.36604166666667,1.3471875000000002,178.30927083333333,,,86.093125,780.3729166666667,-0.15104166666666666
2023-04-26,14.929479166666667,31.766458333333333,9.655729166666667,25.218541666666667,37.4153125,14.171041666666667,6.193124999999999,0.73875,21.646666666666665,0.4147222222222222,1.4553472222222223,,,1.6737847222222222,0.8789930555555555,,66.425,1.2691666666666668,185.14572916666668,,,84.96583333333334,778.8458333333333,-0.15302083333333333
2023-04-27,19.601354166666667,41.70375,9.654583333333333,24.433958333333333,37.42166666666667,13.860624999999999,7.0421875,0.7355208333333333,21.821145833333333,0.41225694444444444,1.4608680555555555,,,1.6698958333333334,0.885173611111111,,67.94614583333333,1.315625,177.38947916666666,,,90.29906249999999,778.4489583333334,-0.145
2023-04-28,15.869583333333333,33.76510416666667,9.655625,24.4353125,37.428958333333334,13.832500000000001,6.7796875000000005,0.7438541666666666,21.564375,0.4101388888888889,1.4508333333333334,,,1.6756944444444446,0.8865277777777778,,65.80145833333333,1.3039583333333333,176.4984375,,,99.07739583333334,778.30625,-0.15114583333333334
2023-04-29,25.118291666666668,53.442166666666665,9.651708333333334,24.43625,37.423625,13.850958333333333,6.18,0.737,21.830333333333336,0.40912499999999996,1.4510833333333333,,,1.6740833333333334,0.8823333333333334,,78.21154166666666,1.301,184.40625,,,63.8275,778.4554166666667,-0.16341666666666665
2023-04-30,11.861354166666667,25.236041666666665,9.648541666666667,24.4478125,37.42041666666667,13.865,5.921354166666667,0.7405208333333334,21.545625,0.4115625,1.4473958333333332,,,1.6653819444444444,0.8806250000000001,,75.64989583333333,1.4047916666666669,177.42885416666664,,,100.411875,778.0583333333334,-0.16541666666666666
2023-05-01,12.070043859649122,25.6715350877193,9.655394736842105,24.42578947368421,37.43767543859649,13.830509259259259,6.804722222222222,0.7411842105263158,19.85714912280702,0.4134210526315789,1.4590350877192984,,,1.6721491228070176,0.8823684210526316,,88.52499999999999,1.0860526315789474,217.74280701754387,,,53.20105263157895,777.2877192982456,-0.16214912280701754
2023-05-02,10.109960317460317,21.511031746031748,9.651587301587302,24.434761904761906,37.419087301587304,13.825166666666666,6.338157894736842,0.744563492063492,19.785291666666666,0.4105555555555555,1.4586507936507935,,,1.6482936507936505,0.8805952380952381,,80.46400793650794,1.1885714285714286,187.4790476190476,,,193.02007936507937,782.7031746031746,-0.145
2023-05-03,11.877951388888889,25.24607638888889,9.635972222222223,24.43590277777778,37.42402777777777,13.857954545454545,5.83969696969697,0.7452430555555556,20.987644927536234,0.4126736111111111,1.4535763888888888,,,1.6746180555555554,0.8821180555555556,,86.41600694444445,1.1669097222222222,233.94961805555556,,,68.91847222222222,779.9958333333334,-0.13149305555555554
2023-05-04,41.25989583333333,79.80760416666666,9.649583333333334,24.427083333333332,37.42208333333333,13.847708333333335,7.425416666666667,0.7428125,21.534166666666668,0.41413043478260864,1.454891304347826,,,1.6710869565217392,0.8825,,84.8521875,1.0489583333333334,195.33062500000003,,,106.05605072463767,779.4708333333333,-0.0609375
2023-05-05,13.009855072463768,27.661884057971015,9.64286231884058,24.44836956521739,37.42054347826087,13.862499999999999,5.777166666666667,0.7358333333333335,20.169666666666664,0.41199275362318843,1.4460144927536231,,,1.663731884057971,0.875,,82.56,1.171304347826087,244.47460144927535,,,101.48242063492063,780.5615942028986,-0.15018115942028984
2023-05-06,15.0084375,31.931250000000002,9.648020833333334,24.436666666666667,37.41614583333333,13.850208333333333,3.3749652777777777,0.7436458333333333,21.50010416666667,0.41225694444444444,1.4516319444444443,,,1.6652777777777779,0.8884375000000001,,88.29166666666667,1.18,222.035,,,64.10458333333334,779.6145833333334,-0.1572916666666667
2023-05-07,12.239479166666667,26.041875,9.636666666666667,24.43614583333333,37.43572916666667,13.850625,5.855416666666667,0.7395833333333334,21.333020833333332,0.41201388888888885,1.453298611111111,,,1.6627777777777777,0.8730902777777777,,86.58010416666667,1.096875,239.920625,,,71.82464285714286,778.9677083333332,-0.16125
2023-05-08,15.196562499999999,32.334583333333335,9.658125,24.44802083333333,37.41947916666667,13.854270833333333,6.1103125,0.7363541666666666,21.140625,0.4104861111111111,1.451388888888889,,,1.6651041666666666,0.876076388888889,,89.11291666666666,0.9601041666666666,221.74166666666667,,,69.05989583333333,778.5666666666666,-0.15822916666666667
2023-05-09,12.282395833333334,26.13291666666667,9.651562499999999,24.44395833333333,37.42947916666667,13.8565625,7.960625,0.7383333333333333,21.37708333333333,0.41291666666666665,1.447986111111111,,,1.6722569444444444,0.8805208333333333,,80.95812500000001,1.0975,229.00177083333335,,,94.42988636363636,778.2072916666667,-0.149375
2023-05-10,14.609375,31.083437500000002,9.649375000000001,24.42625,37.41583333333333,13.8421875,6.061145833333334,0.7376041666666667,21.405729166666664,0.41124999999999995,1.451076388888889,,,1.6666666666666667,0.8810416666666666,,74.10135416666667,1.0266666666666666,220.42520833333333,,,126.0928125,777.75,-0.15135416666666668
2023-05-11,19.629375,41.766041666666666,9.643645833333332,24.431979166666665,37.41229166666667,13.84875,7.7238541666666665,0.7382291666666667,22.701458333333335,0.41281249999999997,1.4472916666666666,,,1.6629861111111108,0.8831597222222222,,78.58114583333334,1.2259375,213.40614583333334,,,83.47166666666666,777.4041666666667,-0.16322916666666668
2023-05-12,14.983020833333333,31.87815972222222,9.666423611111112,24.433854166666666,37.448229166666664,13.843194444444444,9.480416666666667,0.7359722222222222,21.351388888888888,0.4127083333333333,1.4463541666666666,,,1.6746180555555554,0.8694791666666667,,78.34104166666667,1.0496180555555557,243.03402777777777,,,154.5592391304348,777.30625,-0.12413194444444443
2023-05-13,16.636041666666667,35.396388888888886,9.651180555555555,24.434895833333332,37.431493055555556,13.851180555555556,8.126076388888889,0.739375,21.87357638888889,0.4107986111111111,1.4477083333333332,,,1.6674652777777776,0.8906944444444443,,83.42128472222223,1.140486111111111,251.64621527777777,,,96.65378472222221,777.8215277777778,-0.10388888888888888
2023-05-14,16.0290625,34.10333333333333,9.656979166666668,24.43166666666667,37.423229166666665,13.843854166666667,7.914270833333333,0.7385416666666668,22.167083333333334,0.4100347222222222,1.4599305555555555,,,1.6651388888888887,0.8919097222222222,,73.85635416666666,1.0409374999999998,259.9346875,,,119.366875,777.140625,-0.11520833333333334
2023-05-15,21.252534722222222,45.197743055555556,9.656944444444445,24.4396875,37.41791666666666,13.871493055555556,9.29,0.7394097222222222,20.411319444444445,0.4127083333333333,1.4535069444444444,,,1.6755555555555555,0.8802777777777777,,69.69611111111111,1.1467361111111112,251.04597222222222,,,111.4826388888889,777.7059027777777,-0.09465277777777777
2023-05-16,24.734583333333333,52.6159375,9.648854166666666,24.434895833333332,37.414479166666666,13.862916666666665,9.477608695652174,0.73875,20.830416666666668,0.41194444444444445,1.4511458333333334,,,1.6575694444444444,0.8803819444444444,,69.17677083333334,1.1155208333333333,239.7875,,,109.27528985507247,778.6593750000001,-0.09791666666666667
2023-05-17,27.568863636363634,58.66469696969696,9.655719696969697,24.44431818181818,37.432878787878785,13.843409090909091,8.230753968253968,0.7417045454545454,20.666477272727274,0.41170454545454543,1.4499242424242424,,,1.675378787878788,0.8758333333333334,,58.291818181818186,1.0896969696969696,183.06257575757576,,,75.30178030303031,790.5321969696969,-0.1068560606060606
2023-05-18,20.9103125,44.48875,9.647499999999999,24.4275,37.4203125,13.845520833333333,10.564583333333333,0.7369791666666666,22.495,0.41010416666666666,1.4545138888888889,,,1.6651388888888887,0.8885416666666667,,66.54479166666667,1.0935416666666666,204.63916666666668,,,95.28083333333335,780.0333333333333,-0.14114583333333333
2023-05-19,19.565434782608694,41.62760869565217,9.650869565217391,24.41380434782609,37.42782608695652,13.852065217391305,9.708152173913044,0.7393478260869565,21.418695652173913,0.4116666666666667,1.454891304347826,,,1.6814130434782608,0.8776086956521738,,63.040543478260865,1.1366304347826086,230.78228260869565,,,76.90315217391304,775.9228260869567,-0.14271739130434782
2023-05-20,19.8934375,42.3221875,9.644375,24.423125,37.418958333333336,13.8453125,10.051875,0.7401041666666667,21.485312500000003,0.4122222222222222,1.4446180555555557,,,1.6795486111111113,0.8776736111111111,,78.83729166666667,1.1016666666666668,224.77239583333335,,,94.47400793650793,775.1,-0.14031249999999998
2023-05-21,64.40820175438596,101.93407894736842,9.641535087719298,24.43793859649123,37.429649122807014,13.858815789473685,6.667105263157895,0.7379385964912281,20.927280701754388,0.40982456140350876,1.452017543859649,,,1.6660964912280702,0.8732456140350878,,84.64627192982456,1.0992543859649124,212.00912280701755,,,154.03872549019607,775.1,-0.14548245614035088
2023-05-22,15.815451388888889,33.642604166666665,9.647083333333333,24.43309027777778,37.41694444444445,13.853804347826086,7.290434782608696,0.7369097222222222,21.751527777777778,0.41138888888888886,1.449548611111111,,,1.6674652777777776,0.877986111111111,,80.22190972222222,1.0381944444444444,219.73895833333333,,,166.67651960784312,775.1,-0.13826388888888888
2023-05-23,15.545760869565218,33.07554347826087,9.655652173913044,24.44586956521739,37.439565217391305,13.845978260869565,7.356086956521739,0.7393478260869565,22.698550724637684,0.41210144927536235,1.4503623188405796,,,1.6692391304347824,0.8913043478260869,,76.51260869565218,1.0304347826086957,215.51108695652175,,,163.81394736842105,775.1,-0.11271739130434781
2023-05-24,22.198840579710147,47.22565217391305,9.653333333333334,24.439791666666668,37.42274305555556,13.846739130434784,8.472101449275362,0.7425694444444444,21.42638888888889,0.41152777777777777,1.4516319444444443,,,1.6738194444444445,0.8814930555555556,,79.81767361111112,1.0846875,240.54878472222222,,,163.8070634920635,775.1,0.029583333333333323
2023-05-25,16.708819444444444,35.551180555555554,9.651527777777778,24.426145833333333,37.42208333333333,13.8565625,6.932256944444444,0.7382291666666667,23.14607638888889,0.4128472222222222,1.4501736111111112,,,1.660972222222222,0.8870833333333333,,81.86607638888889,1.044548611111111,234.49656249999998,,,88.05593750000001,775.1,-0.058437499999999996
2023-05-26,14.66388888888889,31.199930555555554,9.645868055555555,24.44611111111111,37.4359375,13.844791666666666,7.859861111111111,0.7357638888888888,21.07986111111111,0.4127083333333333,1.4453125,,,1.6680208333333333,0.8826041666666667,,74.94895833333334,1.0191319444444444,250.76538194444444,,,93.0946875,775.1,-0.06430555555555555
2023-05-27,17.245833333333334,36.69645833333333,9.656354166666667,24.441736111111112,37.42760416666667,13.82829861111111,6.282152777777778,0.7430208333333334,21.597604166666667,0.41354166666666664,1.4570138888888888,,,1.6728125,0.8841319444444444,,76.09760416666667,0.9326041666666667,232.20000000000002,,,82.97385416666667,775.1,-0.06406250000000001
2023-05-28,16.007673611111112,34.057916666666664,9.654861111111112,24.426875,37.42638888888889,13.858715277777778,7.347395833333334,0.7364583333333333,21.55079861111111,0.4115625,1.4517708333333335,,,1.6716666666666666,0.8837847222222223,,73.77659722222222,0.9893402777777779,228.0455902777778,,,80.49243055555556,775.1,-0.06163194444444444
2023-05-29,20.393645833333334,43.39072916666667,9.636770833333333,24.43041666666667,37.43208333333333,13.855833333333335,8.042395833333332,0.7416666666666667,21.877291666666668,0.40986111111111106,1.4475,,,1.676875,0.8903125,,70.98010416666666,1.0088541666666666,190.59364583333334,,,56.58656250000001,775.1,-0.07635416666666665
2023-05-30,21.827386363636364,46.44337121212121,9.644469696969697,24.44727272727273,37.42102272727273,13.84068181818182,8.075984848484849,0.7401136363636364,21.2680303030303,0.41189393939393937,1.4551515151515153,,,1.665681818181818,0.8888636363636363,,83.14806818181818,0.9623106060606061,240.6251893939394,,,75.80525,775.1,-0.0727651515151515
2023-05-31,15.740625,33.48979166666667,9.647638888888888,24.42628472222222,37.43590277777778,13.837847222222223,8.067743055555555,0.7357638888888888,22.02184027777778,0.41291666666666665,1.4490972222222223,,,1.666111111111111,0.8794791666666667,,79.56284722222223,0.9562499999999999,200.7543402777778,,,104.53901515151514,775.1,-0.07253472222222222
2023-06-01,15.2321875,32.408229166666665,9.641041666666666,24.4440625,37.42239583333333,13.838541666666666,8.061458333333333,0.7370833333333334,21.60229166666667,0.41250000000000003,1.4520833333333334,,,1.6658680555555556,0.8844444444444445,,82.52041666666666,1.0354166666666667,238.33510416666664,,,88.37427083333334,775.1,-0.07437500000000001
2023-06-02,19.491770833333334,41.4690625,9.65625,24.444270833333334,37.420208333333335,13.846041666666666,8.126041666666667,0.7413541666666666,21.836250000000003,0.41479166666666667,1.4465277777777779,,,1.6788541666666665,0.8846180555555555,,74.64375,0.9701041666666667,243.06864583333333,,,91.0746875,775.1,-0.09197916666666667
2023-06-03,24.414756944444445,51.94802083333334,9.654097222222221,24.429791666666663,37.41097222222222,13.827604166666667,8.057083333333333,0.741875,21.117430555555554,0.4127083333333333,1.4454513888888887,,,1.6677777777777776,0.8766319444444445,,72.56444444444445,0.8930208333333334,231.391875,,,89.72166666666668,775.4722222222222,-0.138125
2023-06-04,19.227604166666666,40.909756944444446,9.643645833333332,24.429895833333333,37.41916666666667,13.848506944444445,8.08875,0.7371527777777778,20.829965277777777,0.4119791666666666,1.4560763888888888,,,1.6652777777777779,0.8818402777777777,,74.90680555555555,0.8272222222222222,258.4273263888889,,,82.92729166666666,775.0895833333334,-0.1384027777777778
2023-06-05,18.508680555555554,39.378229166666664,9.630868055555556,24.447083333333335,37.42298611111111,13.834166666666667,8.045833333333333,0.7377777777777778,21.413194444444443,0.4136458333333333,1.4521180555555555,,,1.675173611111111,0.8720833333333333,,75.18572916666666,1.0303125,246.186875,,,80.79368055555555,775.1,-0.1292013888888889
2023-06-06,16.02525,34.09625,9.671309523809523,24.43690476190476,37.42547619047619,13.850249999999999,8.183928571428572,0.7352380952380952,21.559125,0.40869047619047616,1.4496825396825397,,,1.6732539682539684,0.8868253968253968,,83.40583333333333,0.9429761904761904,245.24880952380954,,,92.97375,775.1,-0.10773809523809524
2023-06-07,13.999340277777778,29.784513888888892,9.657013888888889,24.438715277777778,37.43246527777778,13.856076388888889,8.130659722222221,0.7390972222222222,21.44753472222222,0.4103819444444445,1.450972222222222,,,1.6722569444444444,0.8848263888888889,,81.74184027777778,0.9603472222222221,240.22753472222223,,,174.54333333333332,775.1,-0.11368055555555555
2023-06-08,9.710104166666666,20.659270833333334,9.6440625,24.445520833333333,37.43958333333334,13.823437499999999,8.0771875,0.7394791666666666,22.576666666666668,0.4132291666666667,1.4561111111111111,,,1.6685069444444445,0.8806597222222222,,78.34802083333334,0.8998958333333333,251.47364583333334,,,86.04395833333332,775.1,-0.11947916666666668
2023-06-09,7.8855208333333335,16.7759375,9.6478125,24.442083333333333,37.416354166666665,13.841458333333334,8.107916666666666,0.7390625000000001,22.04479166666667,0.4130555555555555,1.4502083333333333,,,1.6810069444444444,0.8825694444444444,,80.01458333333333,0.9927083333333333,246.17125,,,97.65875,775.1,-0.11322916666666666
2023-06-10,6.31826388888889,13.468645833333333,9.6596875,24.435833333333335,37.42885416666667,13.851875,8.114062500000001,0.7411458333333334,21.422187500000003,0.41128472222222223,1.4475347222222223,,,1.6810416666666665,0.8733680555555555,,82.073125,1.0518750000000001,241.57572916666666,,,92.3171875,775.1,-0.10812500000000001
2023-06-11,6.779756944444444,14.426388888888889,9.639722222222222,24.426423611111108,37.42482638888889,13.850520833333334,8.071388888888889,0.7362152777777777,21.032812500000002,0.4116666666666666,1.4492361111111112,,,1.6672916666666666,0.8853819444444445,,82.36625,0.9339583333333333,248.40916666666666,,,82.329375,775.1,-0.11024305555555557
2023-06-12,10.36804347826087,22.06,9.643297101449276,24.43561594202899,37.430326086956526,13.847717391304348,8.08909420289855,0.7365579710144928,21.377246376811595,0.41202898550724637,1.4484420289855071,,,1.6777898550724637,0.875108695652174,,81.76032608695652,1.0232608695652174,232.5884420289855,,,66.00916666666667,775.1195652173913,-0.09659420289855072
2023-06-13,15.6796875,33.360729166666665,9.646145833333334,24.437916666666666,37.42104166666667,13.852083333333333,8.094895833333334,0.7395833333333334,21.510312499999998,0.41232638888888884,1.454965277777778,,,1.671076388888889,0.8837152777777778,,79.7275,0.9701041666666667,247.76072916666666,,,127.15363636363637,775.9656249999999,-0.05875
2023-06-14,16.052604166666665,34.154895833333335,9.6559375,24.4334375,37.42041666666667,13.828020833333333,8.1253125,0.7369791666666666,21.154999999999998,0.41315972222222225,1.4470138888888888,,,1.6717361111111113,0.8813194444444444,,79.49260416666667,0.8865625,249.88197916666664,,,101.24218253968255,779.4510416666667,-0.0809375
2023-06-15,15.240104166666667,32.42666666666667,9.644895833333333,24.439375,37.4228125,13.851770833333333,8.079895833333333,0.7383333333333333,21.075208333333332,0.41260416666666666,1.456388888888889,,,1.6711111111111112,0.8820486111111111,,74.66302083333333,0.868125,252.00322916666667,,,117.75097222222222,779.8562499999999,-0.08427083333333334
2023-06-16,15.502708333333333,32.983402777777776,9.6509375,24.424895833333334,37.428333333333335,13.846145833333333,8.130555555555555,0.7397916666666666,21.041944444444443,0.41124999999999995,1.45125,,,1.6641319444444445,0.882361111111111,,73.90253472222223,0.9082638888888889,246.9964236111111,,,92.1996875,782.5739583333334,-0.08288194444444445
2023-06-17,20.5028947368421,43.6234649122807,9.64640350877193,24.41359649122807,37.43289473684211,13.854583333333332,8.13030701754386,0.7374561403508771,20.574259259259257,0.40964912280701754,1.452280701754386,,,1.6528947368421054,0.8829824561403509,,79.6098245614035,0.9389912280701754,240.75728070175438,,,42.30662280701754,786.7969298245614,-0.10758771929824561
2023-06-18,14.917291666666666,31.773125000000004,9.644375,24.424791666666664,37.41916666666666,13.854513888888889,8.10875,0.7401041666666667,21.199270833333333,0.4139236111111111,1.4546180555555557,,,1.6730208333333332,0.8834375,,85.5940625,0.9539583333333334,253.99927083333333,,,56.888020833333336,785.9583333333334,-0.1090625
2023-06-19,17.269791666666666,36.74364583333333,9.659791666666667,24.43822916666667,37.4209375,13.835,8.110729166666667,0.7444791666666667,20.424166666666668,0.4132291666666667,1.4459027777777778,,,1.6701736111111112,0.8795833333333333,,87.19760416666666,0.9968750000000001,247.05625,,,57.9165625,785.6302083333334,-0.09395833333333331
2023-06-20,14.456041666666666,30.756666666666664,9.661423611111111,24.426701388888887,37.4296875,13.836145833333333,8.110381944444445,0.7382291666666667,20.903645833333332,0.41097222222222224,1.4521875,,,1.6728472222222222,0.8815972222222223,,93.25,1.1373958333333334,225.40729166666665,,,41.06791666666667,784.5447916666667,-0.06986111111111111
